Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,BenefProject,HhTypeControl,female
ituri,2269,2017,.3870237171649933,113.3952484130859,alambi,1.959245,28.894742,1.9445434,28.903162,2004,agriculture,hunt,,,woman,33,bantou,0,5,0,0,1,1
ituri,2272,2017,.3230585157871246,255.0158233642578,alambi,1.959245,28.894742,1.9445434,28.903162,1972,agriculture,church,,,woman,61,bantou,0,1,0,0,1,1
ituri,2271,2017,.2694530189037323,124.1721725463867,alambi,1.959245,28.894742,1.9445434,28.903162,1979,agriculture,hunt,fishing,withoutactivity,man,38,bantou,0,5,0,0,1,0
ituri,2268,2017,.4034667909145355,125.3517913818359,alambi,1.959245,28.894742,1.9445434,28.903162,1975,agriculture,policeofficer,hunt,,man,42,bantou,0,7,1,0,1,0
ituri,5087,2021,.3193709552288055,133.7794799804688,alambi,1.95925,28.895255,1.9445434,28.903162,1978,agriculture,hunt,fishing,,man,43,bantou,0,4,,0,1,0
ituri,546,2015,.3517808020114899,,alambi,1.95939,28.89498,1.9445434,28.903162,,agriculture,,,,man,36,bantou,0,5,,,1,0
ituri,2937,2019,.4068373441696167,162.4595336914063,alambi,1.959514,28.894913,1.9445434,28.903162,2016,agriculture,smallbusiness,livestock,,woman,20,bantou,0,3,,0,1,1
ituri,5079,2021,.3831988871097565,186.8403625488281,alambi,1.959518,28.895065,1.9445434,28.903162,2001,agriculture,hunt,,,woman,41,bantou,0,6,,0,1,1
ituri,5080,2021,.3541756868362427,121.2305297851563,alambi,1.959518,28.895065,1.9445434,28.903162,1970,agriculture,fishing,hunt,,man,49,bantou,0,5,,0,1,0
ituri,5081,2021,.4638221263885498,1261.227783203125,alambi,1.959518,28.895065,1.9445434,28.903162,2001,agriculture,business,,,man,46,bantou,0,5,1,0,1,0
ituri,549,2015,.3127650916576385,,alambi,1.95956,28.89513,1.9445434,28.903162,,agriculture,,,,man,36,bantou,0,5,,,1,0
ituri,2911,2019,.4936902821063995,991.4616088867188,alambi,1.959561,28.895042,1.9445434,28.903162,1975,agriculture,livestock,business,artisan,man,44,bantou,0,4,1,0,1,0
ituri,2912,2019,.4342645704746246,113.2912445068359,alambi,1.959561,28.895042,1.9445434,28.903162,2000,agriculture,hunt,business,artisan,woman,35,bantou,0,5,1,0,1,1
ituri,2913,2019,.4334378838539124,88.45998382568359,alambi,1.959561,28.895042,1.9445434,28.903162,1979,agriculture,hunt,,,man,40,bantou,0,7,1,0,1,0
ituri,5082,2021,.3842106759548187,260.8347778320313,alambi,1.959603,28.894722,1.9445434,28.903162,2016,agriculture,hunt,,,man,32,bantou,0,4,,0,1,0
ituri,583,2015,.3517808020114899,,alambi,1.95969,28.89495,1.9445434,28.903162,,agriculture,,,,man,40,bantou,0,6,,,1,0
ituri,574,2015,.5811620950698853,,alambi,1.95971,28.89566,1.9445434,28.903162,,business,,,,man,47,bantou,0,4,,,1,0
ituri,2295,2017,.2709293365478516,33.09109878540039,alambi,1.959733,28.89574,1.9445434,28.903162,1970,agriculture,hunt,,,woman,47,pygmy,1,2,0,0,1,1
ituri,2294,2017,.1489296555519104,,alambi,1.959733,28.89574,1.9445434,28.903162,1999,hunt,,,,man,65,pygmy,1,1,0,0,1,0
ituri,2293,2017,.3009392619132996,83.61758422851563,alambi,1.959733,28.89574,1.9445434,28.903162,1982,hunt,,,,man,35,pygmy,1,2,0,0,1,0
ituri,2914,2019,.4653390347957611,169.7924346923828,alambi,1.959834,28.895461,1.9445434,28.903162,1970,agriculture,hunt,livestock,fishing,woman,49,bantou,0,4,,0,1,1
ituri,2283,2017,.38351109623909,1053.424194335938,alambi,1.959865,28.894877,1.9445434,28.903162,2014,business,teacher,,,woman,25,bantou,0,5,0,0,1,1
ituri,2284,2017,.2111639976501465,46.89362716674805,alambi,1.959865,28.894877,1.9445434,28.903162,1975,fishing,hunt,,,man,42,pygmy,1,1,0,0,1,0
ituri,2282,2017,.382900208234787,1123.781494140625,alambi,1.959865,28.894877,1.9445434,28.903162,2014,fishbushmeattrade,housekeeping,,,woman,18,bantou,0,4,0,0,1,1
ituri,2281,2017,.2409193813800812,80.37871551513672,alambi,1.959865,28.894877,1.9445434,28.903162,1977,housekeeping,,,,woman,55,bantou,0,1,0,0,1,1
ituri,2280,2017,.3833838105201721,1112.56787109375,alambi,1.959865,28.894877,1.9445434,28.903162,1997,official,agriculture,,,man,42,bantou,0,4,0,0,1,0
ituri,5078,2021,.3814066350460052,121.0992660522461,alambi,1.959875,28.894323,1.9445434,28.903162,1998,agriculture,hunt,,,man,42,bantou,0,7,1,0,1,0
ituri,604,2015,.3127650916576385,,alambi,1.97332,28.87901,1.9445434,28.903162,,hunt,,,,man,36,bantou,0,8,,,1,0
ituri,565,2015,.3091294765472412,,alambi,1.97361,28.87911,1.9445434,28.903162,,agriculture,,,,man,28,autochtones,1,2,,,1,0
ituri,577,2015,.2738167345523834,,alambi,1.97362,28.87919,1.9445434,28.903162,,hunt,,,,man,30,autochtones,1,6,,,1,0
ituri,5086,2021,.288931280374527,155.7838287353516,alambi,1.975412,28.87676,1.9445434,28.903162,1970,agriculture,hunt,,,man,51,bantou,0,4,1,0,1,0
ituri,600,2015,.3097690641880035,,alambi,1.97548,28.87697,1.9445434,28.903162,,agriculture,,,,man,39,bantou,0,5,,,1,0
ituri,597,2015,.3517808020114899,,alambi,1.97572,28.87683,1.9445434,28.903162,,hunt,,,,woman,46,bantou,0,8,,,1,1
ituri,5085,2021,.3505333364009857,276.2207641601563,alambi,1.975928,28.8765,1.9445434,28.903162,1960,agriculture,livestock,fishing,,man,64,bantou,0,4,,0,1,0
ituri,5084,2021,.2921111285686493,340.2814025878906,alambi,1.975932,28.87639,1.9445434,28.903162,1995,agriculture,hunt,,,man,26,bantou,0,3,0,0,1,0
ituri,2926,2019,.3090184032917023,52.37246704101563,alambi,1.975982,28.876059,1.9445434,28.903162,1995,agriculture,artisan,hunt,,man,24,bantou,0,3,1,0,1,0
ituri,2925,2019,.3411870300769806,94.26519775390625,alambi,1.975982,28.876059,1.9445434,28.903162,1970,agriculture,hunt,livestock,fishing,man,49,bantou,0,4,1,0,1,0
ituri,2921,2019,.4019986987113953,269.1272583007813,alambi,1.975982,28.876059,1.9445434,28.903162,1960,agriculture,hunt,livestock,teacher,woman,59,bantou,0,4,,0,1,1
ituri,2924,2019,.4344347715377808,99.84586334228516,alambi,1.975982,28.876059,1.9445434,28.903162,1995,agriculture,hunt,fishing,artisan,man,24,bantou,0,3,1,1,0,0
ituri,2927,2019,.315024197101593,80.50997924804688,alambi,1.975982,28.876059,1.9445434,28.903162,1981,agriculture,fishing,,,woman,38,bantou,0,3,,0,1,1
ituri,2922,2019,.3626328110694885,127.6796493530273,alambi,1.975982,28.876059,1.9445434,28.903162,1986,agriculture,hunt,teacher,,man,33,bantou,0,6,0,0,1,0
ituri,2279,2017,.2706747949123383,227.3733673095703,alambi,1.976003,28.876132,1.9445434,28.903162,1982,agriculture,hunt,alcoholicdistillation,,man,35,bantou,0,1,0,0,1,0
ituri,2277,2017,.2717438340187073,238.3390045166016,alambi,1.976003,28.876132,1.9445434,28.903162,2010,agriculture,alcoholicdistillation,artisan,,woman,59,bantou,0,2,0,0,1,1
ituri,2274,2017,.4172627329826355,189.9499206542969,alambi,1.976003,28.876132,1.9445434,28.903162,1960,agriculture,alcoholicdistillation,,,woman,57,bantou,0,4,0,0,1,1
ituri,2276,2017,.4187644720077515,163.9217376708984,alambi,1.976003,28.876132,1.9445434,28.903162,2001,agriculture,artisan,alcoholicdistillation,,woman,38,bantou,0,6,1,0,1,1
ituri,2278,2017,.3883218169212341,157.3744812011719,alambi,1.976003,28.876132,1.9445434,28.903162,2000,agriculture,withoutactivity,,,woman,35,bantou,0,8,0,0,1,1
ituri,2275,2017,.2689439058303833,58.41102600097656,alambi,1.976003,28.876132,1.9445434,28.903162,1988,agriculture,alcoholicdistillation,,,woman,29,bantou,0,3,0,0,1,1
ituri,607,2015,.3118898570537567,,alambi,1.97608,28.87606,1.9445434,28.903162,,agriculture,,,,man,29,bantou,0,6,,,1,0
ituri,621,2015,.3517808020114899,,alambi,1.97778,28.87553,1.9445434,28.903162,,agriculture,,,,man,53,bantou,0,5,,,1,0
ituri,557,2015,.3081869184970856,,alambi,1.97815,28.87547,1.9445434,28.903162,,agriculture,,,,man,37,bantou,0,3,,,1,0
ituri,605,2015,.3154245018959045,,alambi,1.97831,28.87549,1.9445434,28.903162,,agriculture,,,,man,63,bantou,0,2,,,1,0
ndoki,6493,2022,.7621315121650696,1150500,kabo,2.05065,16.085512,2.054090023040771,16.08639907836914,1996,employee,fishing,,,man,35,bantu,0,9,1,1,0,0
ndoki,6550,2022,.643083930015564,5921500,kabo,2.053012,16.104569,2.054090023040771,16.08639907836914,2019,woodworking,,,,man,32,bantu,0,6,0,0,1,0
ndoki,6064,2020,.5571442246437073,753250,kabo,2.053466,16.084021,2.054090023040771,16.08639907836914,2003,withoutactivity,,,,man,37,bantu,0,9,1,1,0,0
ndoki,6056,2020,.5395970940589905,247666.65625,kabo,2.053558,16.087973,2.054090023040771,16.08639907836914,1986,picking,agriculture,,,man,45,autochtone,1,9,0,0,1,0
ndoki,5738,2020,.6578776240348816,507583.34375,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,1966,agriculture,livestock,smallbusiness,fishing,man,54,bantu,0,4,0,0,1,0
ndoki,5736,2020,.7112617492675781,1075166.625,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2016,alcoholicdistillation,fishing,smallbusiness,agriculture,man,41,bantu,0,9,1,0,1,0
ndoki,5735,2020,.6336459517478943,696166.6875,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2015,teacher,fishing,bakery,smallbusiness,man,39,bantu,0,10,0,0,1,0
ndoki,5737,2020,.6608486175537109,1617916.625,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2015,teacher,hunt,piroguier,withoutactivity,man,46,bantu,0,6,1,0,1,0
ndoki,5739,2020,.4988394677639008,189666.65625,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2017,smallbusiness,driver,picking,,woman,47,bantu,0,4,0,0,1,1
ndoki,5734,2020,.6185126900672913,857500,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2015,employee,fishing,mecanic,withoutactivity,man,27,bantu,0,6,1,1,0,0
ndoki,5741,2020,.605236291885376,590833.3125,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2008,employee,smallbusiness,,,woman,48,bantu,0,3,1,0,1,1
ndoki,5740,2020,.5311484336853027,455083.3125,kabo,2.053572,16.084447,2.054090023040771,16.08639907836914,2003,employee,carpenter,artisan,mason,man,45,bantu,0,6,0,0,1,0
ndoki,5247,2018,.5895898938179016,115375,kabo,2.053625,16.087648,2.054090023040771,16.08639907836914,1980,picking,fishing,hunt,,man,38,bantu,0,10,0,0,1,0
ndoki,5303,2018,.6249211430549622,736250,kabo,2.053643,16.083504,2.054090023040771,16.08639907836914,2004,sewing,smallbusiness,,,man,36,bantu,0,5,0,0,1,0
ndoki,5306,2018,.8014195561408997,580250,kabo,2.053771,16.084157,2.054090023040771,16.08639907836914,2004,student,smallbusiness,,,man,45,bantu,0,5,0,0,0,0
ndoki,6053,2020,.6684616804122925,882750,kabo,2.053883,16.083689,2.054090023040771,16.08639907836914,2002,business,,,,man,56,bantu,0,6,0,1,0,0
ndoki,5241,2018,.5279179811477661,108125,kabo,2.054022,16.087051,2.054090023040771,16.08639907836914,1979,picking,fishing,,,man,39,autochtone,1,3,0,0,1,0
ndoki,6062,2020,.739857017993927,6633250,kabo,2.054068,16.083421,2.054090023040771,16.08639907836914,1998,business,agriculture,livestock,smallbusiness,man,101,foreigner,0,8,0,1,0,0
ndoki,5293,2018,.5159305930137634,43125,kabo,2.054089,16.087115,2.054090023040771,16.08639907836914,1980,daily,picking,fishing,,man,38,autochtone,1,3,1,0,0,0
ndoki,6504,2022,.7580498456954956,4594500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2018,employee,smallbusiness,,,man,36,bantu,0,4,0,0,1,0
ndoki,6406,2022,.9351474046707153,5404500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1994,employee,business,,,man,51,bantu,0,5,0,0,1,0
ndoki,6412,2022,.783446729183197,869000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2016,employee,business,,,man,31,bantu,0,5,1,1,0,0
ndoki,6501,2022,.7263038158416748,1183000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1999,employee,fishing,,,man,35,bantu,0,5,0,0,1,0
ndoki,6500,2022,.7292517423629761,5437500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2004,woodworking,,,,man,31,bantu,0,6,0,0,1,0
ndoki,5794,2020,.5414538979530334,3222000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2019,business,,,,man,35,bantu,0,2,1,0,1,0
ndoki,6506,2022,.7147392630577087,684500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2005,fishbushmeattrade,,,,woman,26,bantu,0,2,0,0,1,1
ndoki,6395,2022,.8913832306861877,6450500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2020,driver,livestock,carpenter,,man,43,bantu,0,7,1,1,0,0
ndoki,6505,2022,.7489795684814453,4812500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2014,employee,livestock,business,church,man,71,bantu,0,9,1,1,0,0
ndoki,6403,2022,.6376417279243469,537500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2003,employee,artisan,,,man,47,bantu,0,6,0,0,1,0
ndoki,5781,2020,.649707555770874,503250,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1982,employee,fishing,agriculture,smallbusiness,man,47,bantu,0,6,0,0,1,0
ndoki,6398,2022,.8551020622253418,4979500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2020,driver,mecanic,electricity,,man,40,bantu,0,8,0,0,1,0
ndoki,6499,2022,.783900260925293,1156000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2015,employee,agriculture,business,,woman,45,bantu,0,2,1,1,0,1
ndoki,6404,2022,.6736961603164673,1559000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1999,business,alcoholicdistillation,fishing,,man,41,bantu,0,6,0,0,1,0
ndoki,6414,2022,.7473922967910767,1285500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2011,employee,artisan,,,man,42,bantu,0,4,0,0,1,0
ndoki,6396,2022,.8145124912261963,5422000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2002,driver,smallbusiness,,,man,43,bantu,0,13,0,0,1,0
ndoki,6405,2022,.8462585210800171,5789000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2018,driver,mecanic,business,,man,43,bantu,0,4,0,0,1,0
ndoki,6409,2022,.8498865962028503,5081000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2014,employee,,,,man,26,bantu,0,8,1,1,0,0
ndoki,6410,2022,.5791382789611816,4137000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2005,daily,,,,man,24,bantu,0,1,0,0,1,0
ndoki,6415,2022,.4154194891452789,190000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1990,hunt,picking,,,man,42,bantu,0,8,0,0,1,0
ndoki,6408,2022,.8832199573516846,5626000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2005,employee,,,,man,53,bantu,0,9,0,0,1,0
ndoki,6399,2022,.817913830280304,5095500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2021,employee,business,,,man,43,bantu,0,8,0,0,1,0
ndoki,6401,2022,.7349206209182739,768500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1989,employee,housekeeping,,,woman,50,bantu,0,3,1,1,0,1
ndoki,6400,2022,.6487528681755066,565000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2006,hunt,fishing,,,man,45,bantu,0,3,0,0,1,0
ndoki,6411,2022,.6321995258331299,400000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2002,daily,,,,man,24,bantu,0,3,0,0,1,0
ndoki,6503,2022,.599546492099762,224000,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,1998,employee,,,,man,45,bantu,0,1,0,0,1,0
ndoki,6413,2022,.7244898080825806,741500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2002,employee,,,,man,44,bantu,0,4,0,1,0,0
ndoki,5773,2020,.7477485537528992,663666.625,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2017,military,smallbusiness,,,man,61,bantu,0,4,0,0,1,0
ndoki,6402,2022,.702267587184906,1193500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2017,teacher,picking,,,man,41,bantu,0,8,0,0,1,0
ndoki,6397,2022,.8219954371452332,5144500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2021,employee,,,,man,43,bantu,0,6,0,0,1,0
ndoki,6502,2022,.7591836452484131,957500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2006,employee,housekeeping,,,man,34,bantu,0,5,0,0,1,0
ndoki,6407,2022,.8510203957557678,934500,kabo,2.054090023040771,16.08639907836914,2.054090023040771,16.08639907836914,2008,employee,alcoholicdistillation,,,man,50,bantu,0,7,1,1,0,0
ndoki,6057,2020,.5330052971839905,115750,kabo,2.054113,16.087015,2.054090023040771,16.08639907836914,1983,agriculture,picking,fishing,,man,40,autochtone,1,5,0,1,0,0
ndoki,5745,2020,.5449818968772888,331333.34375,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,1970,fishing,daily,smallbusiness,,man,52,bantu,0,4,1,0,1,0
ndoki,5744,2020,.6991922855377197,587833.3125,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,1996,employee,fishing,smallbusiness,withoutactivity,man,38,bantu,0,3,1,0,1,0
ndoki,5746,2020,.5897316932678223,1831833.25,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,1987,smallbusiness,,,,woman,47,foreigner,0,6,1,0,1,1
ndoki,5742,2020,.6150775551795959,815000,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,2015,teacher,fishing,agriculture,withoutactivity,man,47,bantu,0,6,1,0,1,0
ndoki,5743,2020,.6335530877113342,793833.3125,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,2005,fishing,smallbusiness,,,man,45,bantu,0,8,1,0,1,0
ndoki,5747,2020,.6971498131752014,1174833.375,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,2009,employee,,,,man,50,bantu,0,5,1,0,1,0
ndoki,5748,2020,.700677752494812,5003333,kabo,2.054119,16.084827,2.054090023040771,16.08639907836914,2005,employee,fishing,hunt,,man,50,bantu,0,9,1,0,1,0
ndoki,5301,2018,.7225552201271057,4862000,kabo,2.054132,16.083357,2.054090023040771,16.08639907836914,2000,business,smallbusiness,,,man,39,bantu,0,3,0,1,1,0
ndoki,6487,2022,.5723356008529663,369500,kabo,2.054192,16.085144,2.054090023040771,16.08639907836914,2000,business,housekeeping,picking,,woman,48,bantu,0,3,0,0,1,1
ndoki,6491,2022,.5006802678108215,317500,kabo,2.054192,16.085144,2.054090023040771,16.08639907836914,1999,alcoholicdistillation,business,picking,,woman,44,bantu,0,2,0,0,1,1
ndoki,6490,2022,.760090708732605,2226500,kabo,2.054192,16.085144,2.054090023040771,16.08639907836914,2000,business,,,,man,42,bantu,0,5,0,0,1,0
ndoki,6488,2022,.7351474165916443,4875500,kabo,2.054192,16.085144,2.054090023040771,16.08639907836914,2013,woodworking,mecanic,alcoholicdistillation,,man,50,bantu,0,4,0,0,1,0
ndoki,6492,2022,.7140589356422424,1123000,kabo,2.054192,16.085144,2.054090023040771,16.08639907836914,2018,teacher,agriculture,fishing,,man,47,bantu,0,6,0,0,1,0
ndoki,6071,2020,.4077615737915039,8416.666015625,kabo,2.054208,16.087023,2.054090023040771,16.08639907836914,1980,picking,fishing,,,man,50,autochtone,1,5,1,1,0,0
ndoki,6072,2020,.3740600049495697,11333.3330078125,kabo,2.054287,16.087232,2.054090023040771,16.08639907836914,1975,picking,,,,woman,70,autochtone,1,1,1,1,0,1
ndoki,6073,2020,.2901309132575989,31333.333984375,kabo,2.054287,16.087232,2.054090023040771,16.08639907836914,1975,artisan,,,,man,63,autochtone,1,2,0,0,1,0
ndoki,5294,2018,.5288643836975098,108000,kabo,2.054295,16.086629,2.054090023040771,16.08639907836914,1980,picking,fishing,,,woman,38,autochtone,1,3,0,0,1,1
ndoki,6076,2020,.309813380241394,24166.666015625,kabo,2.054339,16.083798,2.054090023040771,16.08639907836914,1984,employee,picking,,,man,40,autochtone,1,5,0,1,0,0
ndoki,6054,2020,.331445574760437,174500,kabo,2.054341,16.084804,2.054090023040771,16.08639907836914,1975,agriculture,picking,fishing,,man,50,autochtone,1,8,1,1,0,0
ndoki,5830,2020,.4815708994865417,159500,kabo,2.054491,16.084777,2.054090023040771,16.08639907836914,2000,withoutactivity,,,,man,52,autochtone,1,4,0,0,1,0
ndoki,6533,2022,.5993196964263916,602000,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,2015,business,housekeeping,,,woman,42,bantu,0,7,0,0,1,1
ndoki,6537,2022,.5149660110473633,192500,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,2017,business,alcoholicdistillation,,,woman,54,bantu,0,5,0,0,1,1
ndoki,6534,2022,.4895691573619843,77000,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,1996,fishing,picking,,,woman,22,bantu,0,3,0,0,1,1
ndoki,6538,2022,.3861677944660187,18000,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,1982,employee,picking,,,man,47,autochtone,1,6,1,1,0,0
ndoki,6536,2022,.5965986251831055,236500,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,1999,fishing,picking,,,woman,36,bantu,0,2,0,0,1,1
ndoki,6535,2022,.7630385756492615,766500,kabo,2.054514,16.089089,2.054090023040771,16.08639907836914,2016,employee,housekeeping,,,man,26,bantu,0,4,1,1,0,0
ndoki,6424,2022,.8117913603782654,5710500,kabo,2.054517,16.089089,2.054090023040771,16.08639907836914,1991,woodworking,business,,,man,57,bantu,0,6,0,0,1,0
ndoki,6442,2022,.6197278499603271,5488000,kabo,2.054517,16.089088,2.054090023040771,16.08639907836914,2006,business,,,,man,42,bantu,0,5,0,0,1,0
ndoki,6425,2022,.8172335624694824,5230000,kabo,2.054517,16.089089,2.054090023040771,16.08639907836914,2010,woodworking,,,,man,52,bantu,0,7,0,0,1,0
ndoki,6539,2022,.6399093270301819,4490000,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2018,woodworking,,,,man,27,bantu,0,6,0,0,1,0
ndoki,6524,2022,.4390022754669189,192000,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2004,business,,,,man,58,bantu,0,5,0,0,1,0
ndoki,6496,2022,.5383219718933105,4332000,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2006,woodworking,picking,artisan,,man,48,autochtone,1,6,1,1,0,0
ndoki,6434,2022,.5891156196594238,4734000,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2020,business,housekeeping,,,man,48,bantu,0,8,1,1,0,0
ndoki,6497,2022,.5836734771728516,4525000,kabo,2.054519,16.089096,2.054090023040771,16.08639907836914,2006,woodworking,picking,,,man,31,autochtone,1,7,0,0,1,0
ndoki,6416,2022,.7541950345039368,5289000,kabo,2.054519,16.089095,2.054090023040771,16.08639907836914,2016,woodworking,business,,,man,40,bantu,0,9,0,0,1,0
ndoki,6540,2022,.7757369875907898,6075000,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2009,woodworking,business,,,man,54,bantu,0,8,0,0,1,0
ndoki,6433,2022,.8154194951057434,5191500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2020,woodworking,business,,,man,43,bantu,0,8,0,0,1,0
ndoki,6484,2022,.7276644110679626,5447500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2009,employee,smallbusiness,,,man,48,bantu,0,8,1,1,0,0
ndoki,6417,2022,.8097505569458008,4989500,kabo,2.054519,16.089095,2.054090023040771,16.08639907836914,2010,woodworking,business,,,man,25,foreigner,0,4,0,0,1,0
ndoki,6458,2022,.862811803817749,6151500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2008,employee,smallbusiness,livestock,,man,40,bantu,0,7,0,0,1,0
ndoki,6457,2022,.7986394762992859,6139000,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2008,employee,smallbusiness,,,man,40,bantu,0,7,0,0,1,0
ndoki,6418,2022,.8501133918762207,6007000,kabo,2.054519,16.089095,2.054090023040771,16.08639907836914,2020,official,business,,,woman,39,bantu,0,7,1,1,0,1
ndoki,6419,2022,.7437641620635986,5844000,kabo,2.054519,16.089095,2.054090023040771,16.08639907836914,2014,housekeeping,,,,man,39,bantu,0,7,0,0,1,0
ndoki,6431,2022,.821088433265686,5523500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2010,woodworking,business,,,man,53,bantu,0,4,0,0,1,0
ndoki,6553,2022,.6319727897644043,4496000,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2021,employee,business,,,man,32,bantu,0,4,1,1,0,0
ndoki,6447,2022,.2505668997764587,44500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,1970,picking,,,,woman,56,autochtone,1,2,0,0,1,1
ndoki,6526,2022,.6040816307067871,4275500,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2019,woodworking,,,,man,42,bantu,0,5,0,0,1,0
ndoki,6432,2022,.7068027257919312,4638500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2016,woodworking,,,,man,44,bantu,0,2,0,0,1,0
ndoki,6552,2022,.700453519821167,4455500,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2021,woodworking,business,,,man,46,bantu,0,6,0,0,1,0
ndoki,6498,2022,.6580499410629272,699000,kabo,2.054519,16.089087,2.054090023040771,16.08639907836914,2019,employee,,,,woman,51,bantu,0,15,0,0,1,1
ndoki,6445,2022,.3371882140636444,4034500,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2009,housekeeping,,,,man,46,autochtone,1,7,0,0,1,0
ndoki,6423,2022,.5986394286155701,4417000,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2021,employee,business,,,man,41,bantu,0,4,1,1,0,0
ndoki,6435,2022,.6197278499603271,5737000,kabo,2.054519,16.089089,2.054090023040771,16.08639907836914,2011,official,,,,man,52,bantu,0,6,1,1,0,0
ndoki,6494,2022,.6419501304626465,4723500,kabo,2.05452,16.089094,2.054090023040771,16.08639907836914,2015,daily,,,,man,30,bantu,0,3,1,1,0,0
ndoki,6495,2022,.6834467053413391,872500,kabo,2.05452,16.089094,2.054090023040771,16.08639907836914,2010,teacher,fishing,business,,man,55,bantu,0,5,0,0,1,0
ndoki,6446,2022,.4197278916835785,4152000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2015,woodworking,,,,man,39,autochtone,1,7,0,0,1,0
