landscape,surveyyear,id,nr,nrcollect
lac_tele,2018,5553,fish,2
lac_tele,2018,5553,bushmeat,0
lac_tele,2018,5553,gnetum,6
lac_tele,2018,5553,firewood,6
lac_tele,2018,5553,marantacea,0
lac_tele,2018,5554,marantacea,0
lac_tele,2018,5554,firewood,0
lac_tele,2018,5554,gnetum,0
lac_tele,2018,5554,fish,0
lac_tele,2018,5554,bushmeat,0
lac_tele,2018,5555,fish,3
lac_tele,2018,5555,bushmeat,0
lac_tele,2018,5555,firewood,5
lac_tele,2018,5555,gnetum,2
lac_tele,2018,5555,marantacea,0
lac_tele,2018,5556,firewood,0
lac_tele,2018,5556,bushmeat,0
lac_tele,2018,5556,marantacea,0
lac_tele,2018,5556,gnetum,0
lac_tele,2018,5556,fish,0
lac_tele,2018,5557,gnetum,5
lac_tele,2018,5557,firewood,3
lac_tele,2018,5557,bushmeat,0
lac_tele,2018,5557,marantacea,4
lac_tele,2018,5557,fish,0
lac_tele,2018,5558,gnetum,3
lac_tele,2018,5558,firewood,3
lac_tele,2018,5558,fish,7
lac_tele,2018,5558,bushmeat,0
lac_tele,2018,5558,marantacea,0
lac_tele,2018,5559,marantacea,6
lac_tele,2018,5559,bushmeat,1
lac_tele,2018,5559,fish,7
lac_tele,2018,5559,firewood,6
lac_tele,2018,5559,gnetum,6
lac_tele,2018,5560,marantacea,0
lac_tele,2018,5560,firewood,0
lac_tele,2018,5560,gnetum,0
lac_tele,2018,5560,bushmeat,0
lac_tele,2018,5560,fish,0
lac_tele,2018,5561,firewood,7
lac_tele,2018,5561,marantacea,6
lac_tele,2018,5561,gnetum,4
lac_tele,2018,5561,fish,7
lac_tele,2018,5561,bushmeat,0
lac_tele,2018,5562,bushmeat,0
lac_tele,2018,5562,fish,0
lac_tele,2018,5562,marantacea,0
lac_tele,2018,5562,firewood,0
lac_tele,2018,5562,gnetum,0
lac_tele,2018,5563,gnetum,2
lac_tele,2018,5563,bushmeat,0
lac_tele,2018,5563,fish,5
lac_tele,2018,5563,firewood,3
lac_tele,2018,5563,marantacea,2
lac_tele,2018,5564,fish,6
lac_tele,2018,5564,marantacea,3
lac_tele,2018,5564,bushmeat,0
lac_tele,2018,5564,firewood,4
lac_tele,2018,5564,gnetum,4
lac_tele,2018,5565,fish,7
lac_tele,2018,5565,marantacea,0
lac_tele,2018,5565,gnetum,6
lac_tele,2018,5565,bushmeat,0
lac_tele,2018,5565,firewood,6
lac_tele,2018,5566,fish,0
lac_tele,2018,5566,marantacea,0
lac_tele,2018,5566,gnetum,0
lac_tele,2018,5566,bushmeat,0
lac_tele,2018,5566,firewood,6
lac_tele,2018,5567,marantacea,6
lac_tele,2018,5567,bushmeat,0
lac_tele,2018,5567,firewood,6
lac_tele,2018,5567,fish,3
lac_tele,2018,5567,gnetum,6
lac_tele,2018,5568,gnetum,0
lac_tele,2018,5568,marantacea,0
lac_tele,2018,5568,fish,0
lac_tele,2018,5568,firewood,0
lac_tele,2018,5568,bushmeat,0
lac_tele,2018,5569,gnetum,0
lac_tele,2018,5569,fish,7
lac_tele,2018,5569,bushmeat,0
lac_tele,2018,5569,firewood,0
lac_tele,2018,5569,marantacea,0
lac_tele,2018,5570,fish,7
lac_tele,2018,5570,gnetum,0
lac_tele,2018,5570,bushmeat,0
lac_tele,2018,5570,firewood,0
lac_tele,2018,5570,marantacea,0
lac_tele,2018,5571,bushmeat,0
lac_tele,2018,5571,fish,2
lac_tele,2018,5571,gnetum,1
lac_tele,2018,5571,marantacea,0
lac_tele,2018,5571,firewood,4
lac_tele,2018,5572,gnetum,6
lac_tele,2018,5572,bushmeat,0
lac_tele,2018,5572,fish,7
lac_tele,2018,5572,marantacea,5
lac_tele,2018,5572,firewood,5
lac_tele,2018,5573,fish,7
lac_tele,2018,5573,marantacea,2
lac_tele,2018,5573,firewood,2
lac_tele,2018,5573,gnetum,0
lac_tele,2018,5573,bushmeat,0
lac_tele,2018,5574,firewood,4
lac_tele,2018,5574,fish,7
lac_tele,2018,5574,gnetum,0
lac_tele,2018,5574,bushmeat,3
lac_tele,2018,5574,marantacea,0
lac_tele,2018,5575,gnetum,0
lac_tele,2018,5575,bushmeat,0
lac_tele,2018,5575,firewood,3
lac_tele,2018,5575,fish,0
lac_tele,2018,5575,marantacea,0
lac_tele,2018,5576,fish,0
lac_tele,2018,5576,bushmeat,0
lac_tele,2018,5576,firewood,0
lac_tele,2018,5576,gnetum,0
lac_tele,2018,5576,marantacea,0
lac_tele,2018,5577,bushmeat,0
lac_tele,2018,5577,marantacea,3
lac_tele,2018,5577,fish,2
lac_tele,2018,5577,firewood,6
lac_tele,2018,5577,gnetum,3
lac_tele,2018,5578,marantacea,0
lac_tele,2018,5578,fish,1
lac_tele,2018,5578,bushmeat,0
lac_tele,2018,5578,firewood,1
lac_tele,2018,5578,gnetum,0
lac_tele,2018,5579,fish,1
lac_tele,2018,5579,gnetum,0
lac_tele,2018,5579,firewood,0
lac_tele,2018,5579,marantacea,0
lac_tele,2018,5579,bushmeat,0
lac_tele,2018,5580,firewood,4
lac_tele,2018,5580,gnetum,0
lac_tele,2018,5580,marantacea,0
lac_tele,2018,5580,fish,0
lac_tele,2018,5580,bushmeat,0
lac_tele,2018,5581,bushmeat,0
lac_tele,2018,5581,fish,1
lac_tele,2018,5581,firewood,1
lac_tele,2018,5581,marantacea,0
lac_tele,2018,5581,gnetum,0
lac_tele,2018,5582,gnetum,0
lac_tele,2018,5582,marantacea,0
lac_tele,2018,5582,firewood,2
lac_tele,2018,5582,bushmeat,0
lac_tele,2018,5582,fish,1
lac_tele,2018,5583,marantacea,0
lac_tele,2018,5583,fish,2
lac_tele,2018,5583,gnetum,0
lac_tele,2018,5583,bushmeat,0
lac_tele,2018,5583,firewood,3
lac_tele,2018,5584,bushmeat,0
lac_tele,2018,5584,fish,3
lac_tele,2018,5584,marantacea,0
lac_tele,2018,5584,gnetum,0
lac_tele,2018,5584,firewood,0
lac_tele,2018,5585,firewood,0
lac_tele,2018,5585,gnetum,0
lac_tele,2018,5585,bushmeat,0
lac_tele,2018,5585,fish,0
lac_tele,2018,5585,marantacea,0
lac_tele,2018,5586,gnetum,2
lac_tele,2018,5586,firewood,4
lac_tele,2018,5586,bushmeat,2
lac_tele,2018,5586,fish,6
lac_tele,2018,5586,marantacea,1
lac_tele,2018,5587,marantacea,0
lac_tele,2018,5587,bushmeat,0
lac_tele,2018,5587,firewood,0
lac_tele,2018,5587,gnetum,0
lac_tele,2018,5587,fish,0
lac_tele,2018,5588,fish,6
lac_tele,2018,5588,firewood,0
lac_tele,2018,5588,gnetum,0
lac_tele,2018,5588,bushmeat,0
lac_tele,2018,5588,marantacea,0
lac_tele,2018,5589,marantacea,0
lac_tele,2018,5589,bushmeat,0
lac_tele,2018,5589,fish,0
lac_tele,2018,5589,gnetum,0
lac_tele,2018,5589,firewood,0
lac_tele,2018,5590,bushmeat,0
lac_tele,2018,5590,gnetum,0
lac_tele,2018,5590,firewood,5
lac_tele,2018,5590,fish,6
lac_tele,2018,5590,marantacea,3
lac_tele,2018,5591,bushmeat,0
lac_tele,2018,5591,firewood,0
lac_tele,2018,5591,fish,1
lac_tele,2018,5591,gnetum,0
lac_tele,2018,5591,marantacea,2
lac_tele,2018,5592,fish,0
lac_tele,2018,5592,firewood,0
lac_tele,2018,5592,bushmeat,0
lac_tele,2018,5592,gnetum,0
lac_tele,2018,5592,marantacea,0
lac_tele,2018,5593,gnetum,0
lac_tele,2018,5593,firewood,0
lac_tele,2018,5593,fish,0
lac_tele,2018,5593,bushmeat,0
lac_tele,2018,5593,marantacea,0
lac_tele,2018,5594,marantacea,0
lac_tele,2018,5594,firewood,2
lac_tele,2018,5594,bushmeat,0
lac_tele,2018,5594,gnetum,0
lac_tele,2018,5594,fish,6
lac_tele,2018,5595,marantacea,0
lac_tele,2018,5595,gnetum,0
lac_tele,2018,5595,firewood,0
lac_tele,2018,5595,fish,0
lac_tele,2018,5595,bushmeat,0
lac_tele,2018,5596,marantacea,0
lac_tele,2018,5596,gnetum,0
lac_tele,2018,5596,fish,0
lac_tele,2018,5596,firewood,0
lac_tele,2018,5596,bushmeat,0
lac_tele,2018,5597,firewood,2
lac_tele,2018,5597,marantacea,0
lac_tele,2018,5597,fish,0
lac_tele,2018,5597,gnetum,0
lac_tele,2018,5597,bushmeat,0
lac_tele,2018,5598,bushmeat,0
lac_tele,2018,5598,firewood,0
lac_tele,2018,5598,gnetum,0
lac_tele,2018,5598,fish,7
lac_tele,2018,5598,marantacea,0
lac_tele,2018,5599,firewood,0
lac_tele,2018,5599,marantacea,0
lac_tele,2018,5599,fish,1
lac_tele,2018,5599,bushmeat,0
lac_tele,2018,5599,gnetum,0
lac_tele,2018,5600,marantacea,0
lac_tele,2018,5600,bushmeat,0
lac_tele,2018,5600,firewood,1
lac_tele,2018,5600,fish,7
lac_tele,2018,5600,gnetum,7
lac_tele,2018,5601,firewood,0
lac_tele,2018,5601,fish,7
lac_tele,2018,5601,gnetum,2
lac_tele,2018,5601,marantacea,0
lac_tele,2018,5601,bushmeat,0
lac_tele,2018,5602,firewood,2
lac_tele,2018,5602,gnetum,1
lac_tele,2018,5602,bushmeat,1
lac_tele,2018,5602,fish,7
lac_tele,2018,5602,marantacea,0
lac_tele,2018,5603,fish,7
lac_tele,2018,5603,gnetum,3
lac_tele,2018,5603,firewood,0
lac_tele,2018,5603,marantacea,0
lac_tele,2018,5603,bushmeat,3
lac_tele,2018,5604,bushmeat,0
lac_tele,2018,5604,marantacea,1
lac_tele,2018,5604,gnetum,2
lac_tele,2018,5604,fish,3
lac_tele,2018,5604,firewood,1
lac_tele,2018,5605,firewood,3
lac_tele,2018,5605,gnetum,4
lac_tele,2018,5605,bushmeat,0
lac_tele,2018,5605,marantacea,1
lac_tele,2018,5605,fish,6
lac_tele,2018,5606,gnetum,1
lac_tele,2018,5606,bushmeat,0
lac_tele,2018,5606,fish,4
lac_tele,2018,5606,marantacea,1
lac_tele,2018,5606,firewood,3
lac_tele,2018,5607,firewood,3
lac_tele,2018,5607,marantacea,1
lac_tele,2018,5607,fish,0
lac_tele,2018,5607,bushmeat,0
lac_tele,2018,5607,gnetum,5
lac_tele,2018,5608,marantacea,1
lac_tele,2018,5608,bushmeat,0
lac_tele,2018,5608,firewood,2
lac_tele,2018,5608,fish,7
lac_tele,2018,5608,gnetum,3
lac_tele,2018,5609,firewood,0
lac_tele,2018,5609,gnetum,0
lac_tele,2018,5609,fish,0
lac_tele,2018,5609,bushmeat,0
lac_tele,2018,5609,marantacea,0
lac_tele,2018,5610,marantacea,1
lac_tele,2018,5610,bushmeat,0
lac_tele,2018,5610,gnetum,4
lac_tele,2018,5610,fish,4
lac_tele,2018,5610,firewood,2
lac_tele,2018,5611,fish,7
lac_tele,2018,5611,firewood,3
lac_tele,2018,5611,gnetum,3
lac_tele,2018,5611,marantacea,1
lac_tele,2018,5611,bushmeat,0
lac_tele,2018,5612,bushmeat,0
lac_tele,2018,5612,fish,6
lac_tele,2018,5612,marantacea,1
lac_tele,2018,5612,gnetum,3
lac_tele,2018,5612,firewood,3
lac_tele,2018,5613,gnetum,1
lac_tele,2018,5613,bushmeat,0
lac_tele,2018,5613,firewood,3
lac_tele,2018,5613,marantacea,1
lac_tele,2018,5613,fish,3
lac_tele,2018,5614,firewood,3
lac_tele,2018,5614,bushmeat,0
lac_tele,2018,5614,fish,7
lac_tele,2018,5614,gnetum,4
lac_tele,2018,5614,marantacea,1
lac_tele,2018,5615,firewood,3
lac_tele,2018,5615,bushmeat,0
lac_tele,2018,5615,gnetum,3
lac_tele,2018,5615,marantacea,1
lac_tele,2018,5615,fish,3
lac_tele,2018,5616,marantacea,1
lac_tele,2018,5616,firewood,4
lac_tele,2018,5616,fish,7
lac_tele,2018,5616,bushmeat,0
lac_tele,2018,5616,gnetum,3
lac_tele,2018,5617,firewood,5
lac_tele,2018,5617,marantacea,1
lac_tele,2018,5617,fish,7
lac_tele,2018,5617,bushmeat,0
lac_tele,2018,5617,gnetum,4
lac_tele,2018,5618,firewood,4
lac_tele,2018,5618,bushmeat,0
lac_tele,2018,5618,gnetum,3
lac_tele,2018,5618,fish,6
lac_tele,2018,5618,marantacea,1
lac_tele,2018,5619,firewood,3
lac_tele,2018,5619,fish,6
lac_tele,2018,5619,gnetum,4
lac_tele,2018,5619,bushmeat,0
lac_tele,2018,5619,marantacea,1
lac_tele,2018,5620,fish,7
lac_tele,2018,5620,gnetum,4
lac_tele,2018,5620,bushmeat,0
lac_tele,2018,5620,marantacea,1
lac_tele,2018,5620,firewood,3
lac_tele,2018,5621,bushmeat,0
lac_tele,2018,5621,fish,7
lac_tele,2018,5621,gnetum,4
lac_tele,2018,5621,marantacea,1
lac_tele,2018,5621,firewood,4
lac_tele,2018,5622,gnetum,3
lac_tele,2018,5622,bushmeat,0
lac_tele,2018,5622,fish,6
lac_tele,2018,5622,firewood,4
lac_tele,2018,5622,marantacea,1
lac_tele,2018,5623,bushmeat,0
lac_tele,2018,5623,gnetum,4
lac_tele,2018,5623,fish,7
lac_tele,2018,5623,marantacea,1
lac_tele,2018,5623,firewood,3
lac_tele,2018,5624,fish,7
lac_tele,2018,5624,bushmeat,0
lac_tele,2018,5624,firewood,3
lac_tele,2018,5624,marantacea,2
lac_tele,2018,5624,gnetum,6
lac_tele,2018,5625,firewood,6
lac_tele,2018,5625,fish,7
lac_tele,2018,5625,marantacea,2
lac_tele,2018,5625,bushmeat,0
lac_tele,2018,5625,gnetum,2
lac_tele,2018,5626,firewood,4
lac_tele,2018,5626,bushmeat,0
lac_tele,2018,5626,fish,0
lac_tele,2018,5626,marantacea,2
lac_tele,2018,5626,gnetum,4
lac_tele,2018,5627,bushmeat,1
lac_tele,2018,5627,firewood,6
lac_tele,2018,5627,gnetum,7
lac_tele,2018,5627,marantacea,7
lac_tele,2018,5627,fish,1
lac_tele,2018,5628,firewood,6
lac_tele,2018,5628,bushmeat,0
lac_tele,2018,5628,fish,2
lac_tele,2018,5628,gnetum,5
lac_tele,2018,5628,marantacea,2
lac_tele,2018,5629,bushmeat,0
lac_tele,2018,5629,gnetum,6
lac_tele,2018,5629,fish,2
lac_tele,2018,5629,firewood,6
lac_tele,2018,5629,marantacea,2
lac_tele,2018,5630,gnetum,5
lac_tele,2018,5630,marantacea,2
lac_tele,2018,5630,bushmeat,1
lac_tele,2018,5630,firewood,5
lac_tele,2018,5630,fish,3
lac_tele,2018,5631,gnetum,6
lac_tele,2018,5631,firewood,3
lac_tele,2018,5631,fish,7
lac_tele,2018,5631,bushmeat,0
lac_tele,2018,5631,marantacea,2
lac_tele,2018,5632,firewood,4
lac_tele,2018,5632,bushmeat,1
lac_tele,2018,5632,gnetum,3
lac_tele,2018,5632,marantacea,2
lac_tele,2018,5632,fish,7
lac_tele,2018,5633,gnetum,5
lac_tele,2018,5633,marantacea,2
lac_tele,2018,5633,firewood,6
lac_tele,2018,5633,bushmeat,2
lac_tele,2018,5633,fish,2
lac_tele,2018,5634,gnetum,4
lac_tele,2018,5634,fish,7
lac_tele,2018,5634,bushmeat,0
lac_tele,2018,5634,firewood,4
lac_tele,2018,5634,marantacea,2
lac_tele,2018,5635,fish,2
lac_tele,2018,5635,marantacea,2
lac_tele,2018,5635,gnetum,5
lac_tele,2018,5635,firewood,5
lac_tele,2018,5635,bushmeat,2
lac_tele,2018,5636,gnetum,5
lac_tele,2018,5636,firewood,4
lac_tele,2018,5636,bushmeat,0
lac_tele,2018,5636,fish,7
lac_tele,2018,5636,marantacea,1
lac_tele,2018,5637,gnetum,4
lac_tele,2018,5637,fish,7
lac_tele,2018,5637,marantacea,4
lac_tele,2018,5637,firewood,4
lac_tele,2018,5637,bushmeat,0
lac_tele,2018,5638,fish,0
lac_tele,2018,5638,gnetum,7
lac_tele,2018,5638,bushmeat,1
lac_tele,2018,5638,marantacea,7
lac_tele,2018,5638,firewood,5
lac_tele,2018,5639,gnetum,0
lac_tele,2018,5639,marantacea,6
lac_tele,2018,5639,fish,0
lac_tele,2018,5639,firewood,6
lac_tele,2018,5639,bushmeat,0
lac_tele,2018,5640,marantacea,0
lac_tele,2018,5640,firewood,0
lac_tele,2018,5640,gnetum,0
lac_tele,2018,5640,fish,0
lac_tele,2018,5640,bushmeat,0
lac_tele,2018,5641,fish,0
lac_tele,2018,5641,bushmeat,0
lac_tele,2018,5641,firewood,2
lac_tele,2018,5641,marantacea,0
lac_tele,2018,5641,gnetum,0
lac_tele,2018,5642,fish,2
lac_tele,2018,5642,gnetum,0
lac_tele,2018,5642,bushmeat,0
lac_tele,2018,5642,firewood,3
lac_tele,2018,5642,marantacea,0
lac_tele,2018,5643,bushmeat,0
lac_tele,2018,5643,gnetum,0
lac_tele,2018,5643,fish,0
lac_tele,2018,5643,marantacea,0
lac_tele,2018,5643,firewood,0
lac_tele,2018,5644,firewood,3
lac_tele,2018,5644,fish,2
lac_tele,2018,5644,gnetum,0
lac_tele,2018,5644,marantacea,0
lac_tele,2018,5644,bushmeat,0
lac_tele,2018,5645,bushmeat,0
lac_tele,2018,5645,gnetum,0
lac_tele,2018,5645,marantacea,0
lac_tele,2018,5645,firewood,0
lac_tele,2018,5645,fish,7
lac_tele,2018,5646,bushmeat,0
lac_tele,2018,5646,fish,7
lac_tele,2018,5646,firewood,3
lac_tele,2018,5646,gnetum,1
lac_tele,2018,5646,marantacea,0
lac_tele,2018,5647,firewood,1
lac_tele,2018,5647,bushmeat,7
lac_tele,2018,5647,fish,1
lac_tele,2018,5647,gnetum,7
lac_tele,2018,5647,marantacea,1
lac_tele,2018,5648,firewood,1
lac_tele,2018,5648,gnetum,1
lac_tele,2018,5648,marantacea,0
lac_tele,2018,5648,bushmeat,0
lac_tele,2018,5648,fish,2
lac_tele,2018,5649,fish,0
lac_tele,2018,5649,firewood,0
lac_tele,2018,5649,gnetum,0
lac_tele,2018,5649,bushmeat,0
lac_tele,2018,5649,marantacea,0
lac_tele,2021,6124,firewood,7
lac_tele,2021,6124,fish,3
lac_tele,2021,6124,gnetum,7
lac_tele,2021,6124,bushmeat,2
lac_tele,2021,6124,marantacea,1
lac_tele,2021,6125,bushmeat,0
lac_tele,2021,6125,fish,7
lac_tele,2021,6125,firewood,5
lac_tele,2021,6125,gnetum,3
lac_tele,2021,6125,marantacea,5
lac_tele,2021,6126,marantacea,2
lac_tele,2021,6126,bushmeat,3
lac_tele,2021,6126,fish,1
lac_tele,2021,6126,firewood,2
lac_tele,2021,6126,gnetum,1
lac_tele,2021,6127,fish,3
lac_tele,2021,6127,bushmeat,1
lac_tele,2021,6127,gnetum,7
lac_tele,2021,6127,firewood,7
lac_tele,2021,6127,marantacea,7
lac_tele,2021,6128,gnetum,7
lac_tele,2021,6128,bushmeat,1
lac_tele,2021,6128,fish,3
lac_tele,2021,6128,marantacea,7
lac_tele,2021,6128,firewood,7
lac_tele,2021,6129,marantacea,7
lac_tele,2021,6129,firewood,3
lac_tele,2021,6129,bushmeat,1
lac_tele,2021,6129,gnetum,3
lac_tele,2021,6129,fish,2
lac_tele,2021,6130,marantacea,7
lac_tele,2021,6130,fish,1
lac_tele,2021,6130,bushmeat,0
lac_tele,2021,6130,firewood,2
lac_tele,2021,6130,gnetum,7
lac_tele,2021,6131,bushmeat,2
lac_tele,2021,6131,gnetum,0
lac_tele,2021,6131,fish,7
lac_tele,2021,6131,marantacea,0
lac_tele,2021,6131,firewood,0
lac_tele,2021,6132,gnetum,0
lac_tele,2021,6132,marantacea,0
lac_tele,2021,6132,bushmeat,0
lac_tele,2021,6132,fish,4
lac_tele,2021,6132,firewood,0
lac_tele,2021,6133,fish,0
lac_tele,2021,6133,gnetum,0
lac_tele,2021,6133,firewood,0
lac_tele,2021,6133,marantacea,0
lac_tele,2021,6133,bushmeat,0
lac_tele,2021,6134,firewood,0
lac_tele,2021,6134,marantacea,0
lac_tele,2021,6134,fish,7
lac_tele,2021,6134,gnetum,0
lac_tele,2021,6134,bushmeat,0
lac_tele,2021,6135,firewood,0
lac_tele,2021,6135,marantacea,0
lac_tele,2021,6135,fish,0
lac_tele,2021,6135,bushmeat,0
lac_tele,2021,6135,gnetum,0
lac_tele,2021,6136,bushmeat,0
lac_tele,2021,6136,gnetum,0
lac_tele,2021,6136,firewood,0
lac_tele,2021,6136,fish,0
lac_tele,2021,6136,marantacea,0
lac_tele,2021,6137,marantacea,1
lac_tele,2021,6137,fish,3
lac_tele,2021,6137,firewood,4
lac_tele,2021,6137,bushmeat,0
lac_tele,2021,6137,gnetum,0
lac_tele,2021,6138,marantacea,0
lac_tele,2021,6138,bushmeat,0
lac_tele,2021,6138,firewood,4
lac_tele,2021,6138,fish,7
lac_tele,2021,6138,gnetum,1
lac_tele,2021,6139,marantacea,0
lac_tele,2021,6139,fish,7
lac_tele,2021,6139,firewood,3
lac_tele,2021,6139,gnetum,0
lac_tele,2021,6139,bushmeat,0
lac_tele,2021,6140,gnetum,1
lac_tele,2021,6140,fish,7
lac_tele,2021,6140,firewood,0
lac_tele,2021,6140,marantacea,0
lac_tele,2021,6140,bushmeat,0
lac_tele,2021,6141,marantacea,0
lac_tele,2021,6141,gnetum,0
lac_tele,2021,6141,fish,7
lac_tele,2021,6141,firewood,2
lac_tele,2021,6141,bushmeat,0
lac_tele,2021,6142,bushmeat,0
lac_tele,2021,6142,firewood,2
lac_tele,2021,6142,gnetum,0
lac_tele,2021,6142,fish,7
lac_tele,2021,6142,marantacea,0
lac_tele,2021,6143,fish,7
lac_tele,2021,6143,bushmeat,0
lac_tele,2021,6143,marantacea,0
lac_tele,2021,6143,gnetum,0
lac_tele,2021,6143,firewood,2
lac_tele,2021,6144,gnetum,6
lac_tele,2021,6144,firewood,4
lac_tele,2021,6144,marantacea,6
lac_tele,2021,6144,bushmeat,1
lac_tele,2021,6144,fish,2
lac_tele,2021,6145,marantacea,0
lac_tele,2021,6145,gnetum,0
lac_tele,2021,6145,bushmeat,0
lac_tele,2021,6145,fish,7
lac_tele,2021,6145,firewood,0
lac_tele,2021,6146,gnetum,0
lac_tele,2021,6146,fish,7
lac_tele,2021,6146,marantacea,0
lac_tele,2021,6146,bushmeat,0
lac_tele,2021,6146,firewood,1
lac_tele,2021,6147,marantacea,0
lac_tele,2021,6147,bushmeat,0
lac_tele,2021,6147,fish,4
lac_tele,2021,6147,gnetum,0
lac_tele,2021,6147,firewood,0
lac_tele,2021,6148,gnetum,0
lac_tele,2021,6148,fish,0
lac_tele,2021,6148,bushmeat,0
lac_tele,2021,6148,firewood,1
lac_tele,2021,6148,marantacea,1
lac_tele,2021,6149,bushmeat,0
lac_tele,2021,6149,gnetum,1
lac_tele,2021,6149,marantacea,2
lac_tele,2021,6149,fish,4
lac_tele,2021,6149,firewood,3
lac_tele,2021,6150,firewood,3
lac_tele,2021,6150,gnetum,3
lac_tele,2021,6150,bushmeat,0
lac_tele,2021,6150,fish,1
lac_tele,2021,6150,marantacea,0
lac_tele,2021,6151,firewood,4
lac_tele,2021,6151,marantacea,0
lac_tele,2021,6151,gnetum,2
lac_tele,2021,6151,bushmeat,0
lac_tele,2021,6151,fish,6
lac_tele,2021,6152,bushmeat,0
lac_tele,2021,6152,gnetum,3
lac_tele,2021,6152,marantacea,3
lac_tele,2021,6152,firewood,3
lac_tele,2021,6152,fish,3
lac_tele,2021,6153,bushmeat,0
lac_tele,2021,6153,gnetum,4
lac_tele,2021,6153,firewood,3
lac_tele,2021,6153,marantacea,3
lac_tele,2021,6153,fish,1
lac_tele,2021,6154,marantacea,5
lac_tele,2021,6154,fish,3
lac_tele,2021,6154,bushmeat,0
lac_tele,2021,6154,gnetum,4
lac_tele,2021,6154,firewood,4
lac_tele,2021,6155,bushmeat,0
lac_tele,2021,6155,firewood,0
lac_tele,2021,6155,marantacea,0
lac_tele,2021,6155,gnetum,0
lac_tele,2021,6155,fish,0
lac_tele,2021,6156,bushmeat,0
lac_tele,2021,6156,firewood,2
lac_tele,2021,6156,marantacea,0
lac_tele,2021,6156,fish,7
lac_tele,2021,6156,gnetum,0
lac_tele,2021,6157,firewood,2
lac_tele,2021,6157,fish,7
lac_tele,2021,6157,bushmeat,0
lac_tele,2021,6157,marantacea,0
lac_tele,2021,6157,gnetum,2
lac_tele,2021,6158,marantacea,1
lac_tele,2021,6158,gnetum,0
lac_tele,2021,6158,fish,7
lac_tele,2021,6158,firewood,7
lac_tele,2021,6158,bushmeat,0
lac_tele,2021,6159,firewood,0
lac_tele,2021,6159,bushmeat,0
lac_tele,2021,6159,marantacea,0
lac_tele,2021,6159,fish,4
lac_tele,2021,6159,gnetum,0
lac_tele,2021,6160,bushmeat,0
lac_tele,2021,6160,firewood,4
lac_tele,2021,6160,gnetum,0
lac_tele,2021,6160,marantacea,1
lac_tele,2021,6160,fish,7
lac_tele,2021,6161,fish,7
lac_tele,2021,6161,firewood,7
lac_tele,2021,6161,bushmeat,0
lac_tele,2021,6161,marantacea,1
lac_tele,2021,6161,gnetum,0
lac_tele,2021,6162,gnetum,0
lac_tele,2021,6162,bushmeat,0
lac_tele,2021,6162,firewood,2
lac_tele,2021,6162,fish,7
lac_tele,2021,6162,marantacea,0
lac_tele,2021,6163,fish,2
lac_tele,2021,6163,bushmeat,0
lac_tele,2021,6163,firewood,4
lac_tele,2021,6163,gnetum,1
lac_tele,2021,6163,marantacea,0
lac_tele,2021,6164,marantacea,0
lac_tele,2021,6164,bushmeat,0
lac_tele,2021,6164,fish,7
lac_tele,2021,6164,firewood,1
lac_tele,2021,6164,gnetum,0
lac_tele,2021,6165,gnetum,5
lac_tele,2021,6165,fish,0
lac_tele,2021,6165,firewood,1
lac_tele,2021,6165,marantacea,2
lac_tele,2021,6165,bushmeat,0
lac_tele,2021,6166,firewood,7
lac_tele,2021,6166,fish,3
lac_tele,2021,6166,marantacea,5
lac_tele,2021,6166,bushmeat,0
lac_tele,2021,6166,gnetum,2
lac_tele,2021,6167,fish,1
lac_tele,2021,6167,gnetum,1
lac_tele,2021,6167,firewood,3
lac_tele,2021,6167,bushmeat,0
lac_tele,2021,6167,marantacea,3
lac_tele,2021,6168,marantacea,7
lac_tele,2021,6168,firewood,7
lac_tele,2021,6168,fish,1
lac_tele,2021,6168,gnetum,3
lac_tele,2021,6168,bushmeat,0
lac_tele,2021,6169,firewood,3
lac_tele,2021,6169,gnetum,4
lac_tele,2021,6169,fish,1
lac_tele,2021,6169,marantacea,7
lac_tele,2021,6169,bushmeat,0
lac_tele,2021,6170,marantacea,6
lac_tele,2021,6170,bushmeat,0
lac_tele,2021,6170,firewood,3
lac_tele,2021,6170,fish,0
lac_tele,2021,6170,gnetum,5
lac_tele,2021,6171,marantacea,7
lac_tele,2021,6171,gnetum,3
lac_tele,2021,6171,firewood,3
lac_tele,2021,6171,fish,3
lac_tele,2021,6171,bushmeat,0
lac_tele,2021,6172,marantacea,5
lac_tele,2021,6172,fish,1
lac_tele,2021,6172,gnetum,5
lac_tele,2021,6172,bushmeat,0
lac_tele,2021,6172,firewood,4
lac_tele,2021,6173,fish,2
lac_tele,2021,6173,gnetum,5
lac_tele,2021,6173,marantacea,6
lac_tele,2021,6173,bushmeat,2
lac_tele,2021,6173,firewood,7
lac_tele,2021,6174,marantacea,6
lac_tele,2021,6174,bushmeat,0
lac_tele,2021,6174,gnetum,5
lac_tele,2021,6174,firewood,4
lac_tele,2021,6174,fish,3
lac_tele,2021,6175,fish,1
lac_tele,2021,6175,firewood,4
lac_tele,2021,6175,gnetum,7
lac_tele,2021,6175,marantacea,6
lac_tele,2021,6175,bushmeat,0
lac_tele,2021,6176,firewood,7
lac_tele,2021,6176,fish,7
lac_tele,2021,6176,gnetum,0
lac_tele,2021,6176,bushmeat,0
lac_tele,2021,6176,marantacea,1
lac_tele,2021,6177,bushmeat,0
