landscape,surveyyear,id,gs,necessary,have,quantity,price
ndoki,2020,5849,women care provided women,1,1,0,null
ndoki,2020,5849,machete,1,1,2,null
ndoki,2020,5849,fishing net,1,0,0,null
ndoki,2020,5849,brick house metal roof,0,0,0,null
ndoki,2020,5849,hurricane lamp,1,1,1,null
ndoki,2020,5849,access employment,1,1,0,null
ndoki,2020,5849,meal 2 day,1,1,0,null
ndoki,2020,5849,lance,1,1,1,null
ndoki,2020,5849,sport ground,1,1,0,null
ndoki,2020,5849,bed and mattress,0,0,0,null
ndoki,2020,5849,mosquito net,1,1,2,null
ndoki,2020,5849,hairdresser,1,1,0,null
ndoki,2020,5849,new clothes,1,1,0,null
ndoki,2020,5849,chicken,1,1,5,null
ndoki,2020,5849,cookstove,1,0,0,null
ndoki,2020,5849,pot,1,1,3,null
ndoki,2020,5849,money school,0,0,0,null
ndoki,2020,5849,jewelry,1,1,3,null
ndoki,2020,5849,drinking water 15min,1,1,0,null
ndoki,2020,5849,sheep breeding,0,0,0,null
ndoki,2020,5849,field half ha,0,0,0,null
ndoki,2020,5849,canoe,1,0,0,null
ndoki,2020,5849,tv,0,0,0,null
ndoki,2020,5849,freezer,0,0,0,null
ndoki,2020,5850,hairdresser,1,1,0,null
ndoki,2020,5850,bed and mattress,1,1,2,null
ndoki,2020,5850,tv,1,1,1,null
ndoki,2020,5850,table chairs,1,1,1,null
ndoki,2020,5850,fishing net,1,0,0,null
ndoki,2020,5850,chicken,0,0,0,null
ndoki,2020,5850,money school,1,1,0,null
ndoki,2020,5850,gun,0,0,0,null
ndoki,2020,5850,sheep breeding,0,0,0,null
ndoki,2020,5850,meal 2 day,1,1,0,null
ndoki,2020,5850,brick house metal roof,0,0,0,null
ndoki,2020,5850,generator,0,0,0,null
ndoki,2020,5850,cookstove,0,0,0,null
ndoki,2020,5850,canoe,1,1,1,null
ndoki,2020,5850,moto,1,0,0,null
ndoki,2020,5850,drinking water 15min,1,0,0,null
ndoki,2020,5850,machete,1,1,3,null
ndoki,2020,5850,jewelry,1,1,8,null
ndoki,2020,5850,hurricane lamp,1,1,2,null
ndoki,2020,5850,work without discrimination,1,1,0,null
ndoki,2020,5850,field half ha,0,0,0,null
ndoki,2020,5850,phone,1,1,3,null
ndoki,2020,5850,adult learning,1,1,0,null
ndoki,2020,5850,freezer,1,0,0,null
ndoki,2020,5850,sport ground,1,1,0,null
ndoki,2020,5850,mosquito net,1,1,3,null
ndoki,2020,5850,access employment,1,0,0,null
ndoki,2020,5850,pot,1,1,8,null
ndoki,2020,5850,protein once week,1,1,0,null
ndoki,2020,5850,equipped pharmacy village,1,1,0,null
ndoki,2020,5850,new clothes,1,1,0,null
ndoki,2020,5850,jerrycan 25l,1,1,4,null
ndoki,2020,5850,women decision village,1,1,0,null
ndoki,2020,5850,lance,1,1,1,null
ndoki,2020,5850,sewing machine,0,0,0,null
ndoki,2020,5850,women care provided women,0,1,0,null
ndoki,2020,5850,natural resources 1h,1,1,0,null
ndoki,2020,5851,protein once week,1,1,0,null
ndoki,2020,5851,adult learning,1,1,0,null
ndoki,2020,5851,pot,1,1,5,null
ndoki,2020,5851,meal 2 day,1,1,0,null
ndoki,2020,5851,chicken,1,0,0,null
ndoki,2020,5851,sheep breeding,0,0,0,null
ndoki,2020,5851,mosquito net,1,1,1,null
ndoki,2020,5851,tv,0,0,0,null
ndoki,2020,5851,natural resources 1h,1,1,0,null
ndoki,2020,5851,new clothes,1,1,0,null
ndoki,2020,5851,canoe,1,0,0,null
ndoki,2020,5851,equipped pharmacy village,1,1,0,null
ndoki,2020,5851,women care provided women,0,1,0,null
ndoki,2020,5851,money school,0,0,0,null
ndoki,2020,5851,lance,1,1,1,null
ndoki,2020,5851,generator,0,0,0,null
ndoki,2020,5851,sewing machine,1,0,0,null
ndoki,2020,5851,machete,1,1,2,null
ndoki,2020,5851,work without discrimination,1,0,0,null
ndoki,2020,5851,field half ha,1,0,0,null
ndoki,2020,5851,freezer,0,0,0,null
ndoki,2020,5851,women decision village,1,1,0,null
ndoki,2020,5851,cookstove,0,0,0,null
ndoki,2020,5851,hairdresser,1,1,0,null
ndoki,2020,5851,access employment,1,1,0,null
ndoki,2020,5851,jewelry,1,0,0,null
ndoki,2020,5851,phone,0,0,0,null
ndoki,2020,5851,jerrycan 25l,1,1,2,null
ndoki,2020,5851,moto,0,0,0,null
ndoki,2020,5851,table chairs,0,0,0,null
ndoki,2020,5851,bed and mattress,1,0,0,null
ndoki,2020,5851,gun,0,0,0,null
ndoki,2020,5851,hurricane lamp,1,0,0,null
ndoki,2020,5851,drinking water 15min,1,1,0,null
ndoki,2020,5851,sport ground,0,1,0,null
ndoki,2020,5851,fishing net,1,0,0,null
ndoki,2020,5851,brick house metal roof,0,0,0,null
ndoki,2020,5852,jerrycan 25l,1,1,2,null
ndoki,2020,5852,lance,0,0,0,null
ndoki,2020,5852,generator,1,0,0,null
ndoki,2020,5852,freezer,1,1,1,null
ndoki,2020,5852,moto,1,1,1,null
ndoki,2020,5852,hairdresser,0,1,0,null
ndoki,2020,5852,table chairs,0,0,0,null
ndoki,2020,5852,tv,0,0,0,null
ndoki,2020,5852,sport ground,1,1,0,null
ndoki,2020,5852,brick house metal roof,0,0,0,null
ndoki,2020,5852,access employment,1,1,0,null
ndoki,2020,5852,bed and mattress,1,1,1,null
ndoki,2020,5852,machete,0,0,0,null
ndoki,2020,5852,phone,0,1,1,null
ndoki,2020,5852,hurricane lamp,1,1,1,null
ndoki,2020,5852,sheep breeding,0,0,0,null
ndoki,2020,5852,chicken,0,0,0,null
ndoki,2020,5852,work without discrimination,1,1,0,null
ndoki,2020,5852,jewelry,1,1,3,null
ndoki,2020,5852,pot,1,1,3,null
ndoki,2020,5852,money school,1,1,0,null
ndoki,2020,5852,mosquito net,1,1,2,null
ndoki,2020,5852,new clothes,1,1,0,null
ndoki,2020,5852,drinking water 15min,1,1,0,null
ndoki,2020,5852,canoe,1,0,0,null
ndoki,2020,5852,women care provided women,0,1,0,null
ndoki,2020,5852,women decision village,1,1,0,null
ndoki,2020,5852,field half ha,0,0,0,null
ndoki,2020,5852,fishing net,0,0,0,null
ndoki,2020,5852,adult learning,1,1,0,null
ndoki,2020,5852,protein once week,1,1,0,null
ndoki,2020,5852,equipped pharmacy village,1,1,0,null
ndoki,2020,5852,meal 2 day,1,1,0,null
ndoki,2020,5852,gun,0,0,0,null
ndoki,2020,5852,cookstove,0,0,0,null
ndoki,2020,5852,sewing machine,0,0,0,null
ndoki,2020,5852,natural resources 1h,1,1,0,null
ndoki,2020,5853,canoe,1,1,6,null
ndoki,2020,5853,brick house metal roof,0,0,0,null
ndoki,2020,5853,new clothes,0,1,0,null
ndoki,2020,5853,work without discrimination,1,1,0,null
ndoki,2020,5853,hurricane lamp,1,1,2,null
ndoki,2020,5853,sport ground,0,1,0,null
ndoki,2020,5853,women care provided women,0,1,0,null
ndoki,2020,5853,cookstove,0,0,0,null
ndoki,2020,5853,field half ha,1,0,0,null
ndoki,2020,5853,chicken,1,1,7,null
ndoki,2020,5853,bed and mattress,1,1,3,null
ndoki,2020,5853,phone,1,0,0,null
ndoki,2020,5853,machete,1,0,0,null
ndoki,2020,5853,gun,1,1,1,null
ndoki,2020,5853,jerrycan 25l,1,1,4,null
ndoki,2020,5853,moto,0,0,0,null
ndoki,2020,5853,women decision village,1,1,0,null
ndoki,2020,5853,freezer,1,0,0,null
ndoki,2020,5853,access employment,1,0,0,null
ndoki,2020,5853,jewelry,0,1,4,null
ndoki,2020,5853,adult learning,1,1,0,null
ndoki,2020,5853,sheep breeding,0,0,0,null
ndoki,2020,5853,fishing net,1,1,3,null
ndoki,2020,5853,money school,1,0,0,null
ndoki,2020,5853,sewing machine,0,0,0,null
ndoki,2020,5853,equipped pharmacy village,1,1,0,null
ndoki,2020,5853,pot,1,1,18,null
ndoki,2020,5853,protein once week,1,1,0,null
ndoki,2020,5853,lance,1,1,3,null
ndoki,2020,5853,drinking water 15min,1,1,0,null
ndoki,2020,5853,hairdresser,1,1,0,null
ndoki,2020,5853,generator,1,1,1,null
ndoki,2020,5853,mosquito net,1,1,4,null
ndoki,2020,5853,tv,1,1,1,null
ndoki,2020,5853,meal 2 day,1,1,0,null
ndoki,2020,5853,table chairs,0,0,0,null
ndoki,2020,5853,natural resources 1h,1,1,0,null
ndoki,2020,5854,sewing machine,0,0,0,null
ndoki,2020,5854,field half ha,0,0,0,null
ndoki,2020,5854,bed and mattress,1,1,1,null
ndoki,2020,5854,mosquito net,1,1,1,null
ndoki,2020,5854,meal 2 day,1,1,0,null
ndoki,2020,5854,adult learning,1,1,0,null
ndoki,2020,5854,money school,1,1,0,null
ndoki,2020,5854,lance,0,0,0,null
ndoki,2020,5854,canoe,1,0,0,null
ndoki,2020,5854,new clothes,1,1,0,null
ndoki,2020,5854,women care provided women,0,1,0,null
ndoki,2020,5854,sheep breeding,0,0,0,null
ndoki,2020,5854,tv,1,0,0,null
ndoki,2020,5854,women decision village,1,0,0,null
ndoki,2020,5854,moto,0,0,0,null
ndoki,2020,5854,fishing net,0,0,0,null
ndoki,2020,5854,drinking water 15min,1,1,0,null
ndoki,2020,5854,brick house metal roof,0,0,0,null
ndoki,2020,5854,cookstove,0,0,0,null
ndoki,2020,5854,protein once week,1,1,0,null
ndoki,2020,5854,work without discrimination,0,0,0,null
ndoki,2020,5854,gun,0,0,0,null
ndoki,2020,5854,phone,1,0,0,null
ndoki,2020,5854,generator,0,0,0,null
ndoki,2020,5854,hairdresser,1,1,0,null
ndoki,2020,5854,sport ground,1,1,0,null
ndoki,2020,5854,jewelry,1,1,3,null
ndoki,2020,5854,pot,1,1,3,null
ndoki,2020,5854,chicken,0,0,0,null
ndoki,2020,5854,machete,1,1,1,null
ndoki,2020,5854,hurricane lamp,1,1,1,null
ndoki,2020,5854,equipped pharmacy village,1,1,0,null
ndoki,2020,5854,freezer,0,0,0,null
ndoki,2020,5854,access employment,1,1,0,null
ndoki,2020,5854,natural resources 1h,1,1,0,null
ndoki,2020,5854,table chairs,0,0,0,null
ndoki,2020,5854,jerrycan 25l,1,1,7,null
ndoki,2020,5855,hairdresser,1,1,0,null
ndoki,2020,5855,brick house metal roof,1,0,0,null
ndoki,2020,5855,meal 2 day,1,1,0,null
ndoki,2020,5855,tv,1,1,1,null
ndoki,2020,5855,access employment,1,1,0,null
ndoki,2020,5855,fishing net,1,1,1,null
ndoki,2020,5855,sewing machine,0,0,0,null
ndoki,2020,5855,moto,1,1,2,null
ndoki,2020,5855,machete,1,0,0,null
ndoki,2020,5855,cookstove,0,1,2,null
ndoki,2020,5855,field half ha,1,0,0,null
ndoki,2020,5855,mosquito net,1,1,2,null
ndoki,2020,5855,chicken,1,1,10,null
ndoki,2020,5855,adult learning,1,1,0,null
ndoki,2020,5855,natural resources 1h,0,1,0,null
ndoki,2020,5855,gun,1,0,0,null
ndoki,2020,5855,canoe,1,1,1,null
ndoki,2020,5855,sport ground,1,1,0,null
ndoki,2020,5855,protein once week,1,1,0,null
ndoki,2020,5855,women care provided women,0,1,0,null
ndoki,2020,5855,new clothes,1,1,0,null
ndoki,2020,5855,women decision village,1,1,0,null
ndoki,2020,5855,generator,1,0,0,null
ndoki,2020,5855,hurricane lamp,1,1,2,null
ndoki,2020,5855,pot,1,1,6,null
ndoki,2020,5855,table chairs,1,1,1,null
ndoki,2020,5855,sheep breeding,0,0,0,null
ndoki,2020,5855,work without discrimination,1,1,0,null
ndoki,2020,5855,drinking water 15min,1,1,0,null
ndoki,2020,5855,money school,1,1,0,null
ndoki,2020,5855,freezer,1,1,2,null
ndoki,2020,5855,bed and mattress,1,0,0,null
ndoki,2020,5855,equipped pharmacy village,1,1,0,null
ndoki,2020,5855,jerrycan 25l,1,1,5,null
ndoki,2020,5855,phone,0,0,0,null
ndoki,2020,5855,jewelry,0,1,2,null
ndoki,2020,5855,lance,0,0,0,null
ndoki,2020,5856,money school,1,1,0,null
ndoki,2020,5856,chicken,0,0,0,null
ndoki,2020,5856,sport ground,0,1,0,null
ndoki,2020,5856,protein once week,1,0,0,null
ndoki,2020,5856,women care provided women,0,1,0,null
ndoki,2020,5856,cookstove,0,0,0,null
ndoki,2020,5856,phone,0,0,0,null
ndoki,2020,5856,access employment,1,1,0,null
ndoki,2020,5856,jewelry,1,0,0,null
ndoki,2020,5856,moto,0,0,0,null
ndoki,2020,5856,bed and mattress,1,0,0,null
ndoki,2020,5856,natural resources 1h,1,1,0,null
ndoki,2020,5856,pot,1,1,4,null
ndoki,2020,5856,canoe,1,0,0,null
ndoki,2020,5856,freezer,0,0,0,null
ndoki,2020,5856,mosquito net,1,1,3,null
ndoki,2020,5856,lance,1,1,2,null
ndoki,2020,5856,sewing machine,0,0,0,null
ndoki,2020,5856,generator,0,0,0,null
ndoki,2020,5856,sheep breeding,0,0,0,null
ndoki,2020,5856,table chairs,0,0,0,null
ndoki,2020,5856,hurricane lamp,1,0,0,null
ndoki,2020,5856,work without discrimination,1,0,0,null
ndoki,2020,5856,jerrycan 25l,1,1,1,null
ndoki,2020,5856,field half ha,1,0,0,null
ndoki,2020,5856,drinking water 15min,1,1,0,null
ndoki,2020,5856,gun,1,0,0,null
ndoki,2020,5856,hairdresser,0,1,0,null
ndoki,2020,5856,fishing net,1,0,0,null
ndoki,2020,5856,machete,1,0,0,null
ndoki,2020,5856,new clothes,1,0,0,null
ndoki,2020,5856,brick house metal roof,0,0,0,null
ndoki,2020,5856,equipped pharmacy village,1,1,0,null
ndoki,2020,5856,tv,0,0,0,null
ndoki,2020,5856,meal 2 day,1,1,0,null
ndoki,2020,5856,women decision village,1,1,0,null
ndoki,2020,5856,adult learning,1,1,0,null
ndoki,2020,5857,gun,0,0,0,null
ndoki,2020,5857,chicken,1,1,40,null
ndoki,2020,5857,women care provided women,0,1,0,null
ndoki,2020,5857,table chairs,1,1,1,null
ndoki,2020,5857,freezer,0,0,0,null
ndoki,2020,5857,hairdresser,1,1,0,null
ndoki,2020,5857,natural resources 1h,1,1,0,null
ndoki,2020,5857,fishing net,1,1,30,null
ndoki,2020,5857,generator,1,0,0,null
ndoki,2020,5857,access employment,1,1,0,null
ndoki,2020,5857,sewing machine,0,0,0,null
ndoki,2020,5857,sport ground,1,1,0,null
ndoki,2020,5857,drinking water 15min,1,1,0,null
ndoki,2020,5857,field half ha,0,0,0,null
ndoki,2020,5857,canoe,1,1,1,null
ndoki,2020,5857,lance,1,1,3,null
ndoki,2020,5857,money school,1,1,0,null
ndoki,2020,5857,brick house metal roof,1,0,0,null
ndoki,2020,5857,hurricane lamp,1,1,1,null
ndoki,2020,5857,protein once week,1,1,0,null
ndoki,2020,5857,pot,1,1,8,null
ndoki,2020,5857,work without discrimination,1,1,0,null
ndoki,2020,5857,machete,1,1,3,null
ndoki,2020,5857,jerrycan 25l,1,1,5,null
ndoki,2020,5857,meal 2 day,1,1,0,null
ndoki,2020,5857,jewelry,1,1,8,null
ndoki,2020,5857,cookstove,1,0,0,null
ndoki,2020,5857,moto,0,0,0,null
ndoki,2020,5857,mosquito net,1,1,2,null
ndoki,2020,5857,equipped pharmacy village,1,1,0,null
ndoki,2020,5857,women decision village,1,1,0,null
ndoki,2020,5857,adult learning,0,1,0,null
ndoki,2020,5857,new clothes,1,1,0,null
ndoki,2020,5857,tv,1,0,0,null
ndoki,2020,5857,bed and mattress,1,1,3,null
ndoki,2020,5857,sheep breeding,0,0,0,null
ndoki,2020,5857,phone,1,1,1,null
ndoki,2020,5858,tv,1,1,1,null
ndoki,2020,5858,women decision village,1,1,0,null
ndoki,2020,5858,lance,0,0,0,null
ndoki,2020,5858,mosquito net,1,1,4,null
ndoki,2020,5858,sport ground,1,1,0,null
ndoki,2020,5858,brick house metal roof,1,0,0,null
ndoki,2020,5858,pot,1,1,15,null
ndoki,2020,5858,drinking water 15min,1,1,0,null
ndoki,2020,5858,jewelry,1,1,5,null
ndoki,2020,5858,women care provided women,0,1,0,null
ndoki,2020,5858,canoe,0,0,0,null
ndoki,2020,5858,hairdresser,1,1,0,null
ndoki,2020,5858,field half ha,1,0,0,null
ndoki,2020,5858,chicken,0,0,0,null
ndoki,2020,5858,equipped pharmacy village,1,1,0,null
ndoki,2020,5858,hurricane lamp,1,1,2,null
ndoki,2020,5858,table chairs,1,1,2,null
ndoki,2020,5858,machete,1,1,2,null
ndoki,2020,5858,phone,1,1,2,null
ndoki,2020,5858,generator,1,0,0,null
ndoki,2020,5858,access employment,1,1,0,null
ndoki,2020,5858,sheep breeding,1,1,30,null
ndoki,2020,5858,cookstove,1,1,3,null
ndoki,2020,5858,gun,0,0,0,null
ndoki,2020,5858,natural resources 1h,0,0,0,null
ndoki,2020,5858,freezer,1,1,1,null
ndoki,2020,5858,new clothes,1,0,0,null
ndoki,2020,5858,jerrycan 25l,1,1,7,null
ndoki,2020,5858,bed and mattress,1,1,4,null
ndoki,2020,5858,meal 2 day,1,1,0,null
ndoki,2020,5858,protein once week,1,1,0,null
ndoki,2020,5858,adult learning,1,1,0,null
ndoki,2020,5858,work without discrimination,1,1,0,null
ndoki,2020,5858,fishing net,0,0,0,null
ndoki,2020,5858,moto,1,1,2,null
ndoki,2020,5858,sewing machine,0,0,0,null
ndoki,2020,5858,money school,1,1,0,null
ndoki,2020,5859,bed and mattress,1,1,1,null
ndoki,2020,5859,protein once week,1,1,0,null
ndoki,2020,5859,sport ground,1,1,0,null
ndoki,2020,5859,machete,1,1,1,null
ndoki,2020,5859,freezer,0,0,0,null
ndoki,2020,5859,meal 2 day,1,1,0,null
ndoki,2020,5859,adult learning,1,1,0,null
ndoki,2020,5859,phone,0,0,0,null
ndoki,2020,5859,women decision village,1,1,0,null
ndoki,2020,5859,brick house metal roof,0,0,0,null
ndoki,2020,5859,gun,0,0,0,null
ndoki,2020,5859,jerrycan 25l,1,1,2,null
ndoki,2020,5859,mosquito net,1,1,2,null
ndoki,2020,5859,jewelry,1,1,4,null
ndoki,2020,5859,lance,0,0,0,null
ndoki,2020,5859,access employment,1,1,0,null
ndoki,2020,5859,drinking water 15min,1,1,0,null
ndoki,2020,5859,women care provided women,0,1,0,null
ndoki,2020,5859,tv,0,0,0,null
ndoki,2020,5859,canoe,1,0,0,null
ndoki,2020,5859,cookstove,0,0,0,null
ndoki,2020,5859,field half ha,1,0,0,null
ndoki,2020,5859,new clothes,1,1,0,null
ndoki,2020,5859,sewing machine,0,0,0,null
ndoki,2020,5859,moto,0,0,0,null
ndoki,2020,5859,equipped pharmacy village,1,1,0,null
ndoki,2020,5859,work without discrimination,1,1,0,null
ndoki,2020,5859,pot,1,1,4,null
ndoki,2020,5859,chicken,1,0,0,null
ndoki,2020,5859,table chairs,0,0,0,null
ndoki,2020,5859,generator,0,0,0,null
ndoki,2020,5859,money school,1,1,0,null
ndoki,2020,5859,natural resources 1h,1,1,0,null
ndoki,2020,5859,fishing net,0,0,0,null
ndoki,2020,5859,hairdresser,0,0,0,null
ndoki,2020,5859,sheep breeding,0,0,0,null
ndoki,2020,5859,hurricane lamp,1,0,0,null
ndoki,2020,5860,fishing net,1,0,0,null
ndoki,2020,5860,phone,0,0,0,null
ndoki,2020,5860,drinking water 15min,1,1,0,null
ndoki,2020,5860,equipped pharmacy village,0,1,0,null
ndoki,2020,5860,machete,1,0,0,null
ndoki,2020,5860,freezer,0,0,0,null
ndoki,2020,5860,money school,1,0,0,null
ndoki,2020,5860,access employment,1,1,0,null
ndoki,2020,5860,women decision village,1,1,0,null
ndoki,2020,5860,sport ground,1,1,0,null
ndoki,2020,5860,generator,1,0,0,null
ndoki,2020,5860,natural resources 1h,1,0,0,null
ndoki,2020,5860,cookstove,1,0,0,null
ndoki,2020,5860,gun,1,0,0,null
ndoki,2020,5860,canoe,1,0,0,null
ndoki,2020,5860,field half ha,1,0,0,null
ndoki,2020,5860,protein once week,1,1,0,null
ndoki,2020,5860,lance,1,1,1,null
ndoki,2020,5860,sheep breeding,0,0,0,null
ndoki,2020,5860,mosquito net,1,1,1,null
ndoki,2020,5860,women care provided women,1,1,0,null
ndoki,2020,5860,tv,0,0,0,null
ndoki,2020,5860,moto,0,0,0,null
ndoki,2020,5860,adult learning,1,1,0,null
ndoki,2020,5860,meal 2 day,1,1,0,null
ndoki,2020,5860,brick house metal roof,0,0,0,null
ndoki,2020,5860,jerrycan 25l,1,1,1,null
ndoki,2020,5860,hairdresser,1,0,0,null
ndoki,2020,5860,table chairs,1,0,0,null
ndoki,2020,5860,chicken,1,1,9,null
ndoki,2020,5860,work without discrimination,1,0,0,null
ndoki,2020,5860,new clothes,0,1,0,null
ndoki,2020,5860,sewing machine,0,0,0,null
ndoki,2020,5860,bed and mattress,1,0,0,null
ndoki,2020,5860,jewelry,0,0,0,null
ndoki,2020,5860,hurricane lamp,1,1,1,null
ndoki,2020,5860,pot,1,1,7,null
ndoki,2020,5861,fishing net,0,1,0,null
ndoki,2020,5861,hairdresser,1,1,0,null
ndoki,2020,5861,generator,1,0,0,null
ndoki,2020,5861,lance,0,0,0,null
ndoki,2020,5861,bed and mattress,1,1,2,null
ndoki,2020,5861,brick house metal roof,1,0,0,null
ndoki,2020,5861,mosquito net,1,1,2,null
ndoki,2020,5861,pot,1,1,3,null
ndoki,2020,5861,jerrycan 25l,1,1,3,null
ndoki,2020,5861,drinking water 15min,1,1,0,null
ndoki,2020,5861,access employment,1,1,0,null
ndoki,2020,5861,gun,0,0,0,null
ndoki,2020,5861,moto,1,0,0,null
ndoki,2020,5861,field half ha,1,0,0,null
ndoki,2020,5861,adult learning,1,1,0,null
ndoki,2020,5861,chicken,0,0,0,null
ndoki,2020,5861,equipped pharmacy village,1,1,0,null
ndoki,2020,5861,natural resources 1h,1,0,0,null
ndoki,2020,5861,hurricane lamp,1,1,1,null
ndoki,2020,5861,women care provided women,0,0,0,null
ndoki,2020,5861,new clothes,1,0,0,null
ndoki,2020,5861,work without discrimination,1,1,0,null
ndoki,2020,5861,freezer,1,0,0,null
ndoki,2020,5861,protein once week,1,1,0,null
ndoki,2020,5861,canoe,0,0,0,null
ndoki,2020,5861,sewing machine,1,0,0,null
ndoki,2020,5861,cookstove,1,1,1,null
ndoki,2020,5861,sport ground,1,1,0,null
ndoki,2020,5861,women decision village,1,1,0,null
ndoki,2020,5861,money school,1,1,0,null
ndoki,2020,5861,table chairs,1,1,1,null
ndoki,2020,5861,machete,1,1,1,null
ndoki,2020,5861,tv,1,1,1,null
ndoki,2020,5861,sheep breeding,0,0,0,null
ndoki,2020,5861,phone,1,1,3,null
ndoki,2020,5861,meal 2 day,1,1,0,null
ndoki,2020,5861,jewelry,1,1,2,null
ndoki,2020,5862,freezer,1,1,1,null
ndoki,2020,5862,women care provided women,1,1,0,null
ndoki,2020,5862,money school,1,1,0,null
ndoki,2020,5862,protein once week,1,1,0,null
ndoki,2020,5862,fishing net,1,0,0,null
ndoki,2020,5862,table chairs,1,1,1,null
ndoki,2020,5862,machete,1,1,1,null
ndoki,2020,5862,cookstove,0,1,1,null
ndoki,2020,5862,mosquito net,1,1,7,null
ndoki,2020,5862,jerrycan 25l,1,1,10,null
ndoki,2020,5862,tv,1,1,1,null
ndoki,2020,5862,phone,0,0,0,null
ndoki,2020,5862,women decision village,1,1,0,null
ndoki,2020,5862,sheep breeding,1,0,0,null
ndoki,2020,5862,new clothes,1,1,0,null
ndoki,2020,5862,chicken,1,1,20,null
ndoki,2020,5862,equipped pharmacy village,1,1,0,null
ndoki,2020,5862,moto,1,0,0,null
ndoki,2020,5862,work without discrimination,1,0,0,null
ndoki,2020,5862,pot,1,1,20,null
ndoki,2020,5862,natural resources 1h,1,0,0,null
ndoki,2020,5862,meal 2 day,1,1,0,null
ndoki,2020,5862,sport ground,1,1,0,null
ndoki,2020,5862,drinking water 15min,1,1,0,null
ndoki,2020,5862,generator,1,1,1,null
ndoki,2020,5862,gun,1,0,0,null
ndoki,2020,5862,canoe,1,1,1,null
ndoki,2020,5862,sewing machine,0,0,0,null
ndoki,2020,5862,lance,1,1,2,null
ndoki,2020,5862,bed and mattress,1,1,3,null
ndoki,2020,5862,access employment,1,1,0,null
ndoki,2020,5862,adult learning,1,1,0,null
ndoki,2020,5862,jewelry,1,1,7,null
ndoki,2020,5862,field half ha,1,0,0,null
ndoki,2020,5862,hurricane lamp,1,1,1,null
ndoki,2020,5862,brick house metal roof,1,0,0,null
ndoki,2020,5862,hairdresser,0,1,0,null
ndoki,2020,5863,meal 2 day,1,1,0,null
ndoki,2020,5863,bed and mattress,1,0,0,null
ndoki,2020,5863,jerrycan 25l,1,1,3,null
ndoki,2020,5863,adult learning,1,1,0,null
ndoki,2020,5863,sheep breeding,1,0,0,null
ndoki,2020,5863,drinking water 15min,1,1,0,null
ndoki,2020,5863,sport ground,0,1,0,null
ndoki,2020,5863,natural resources 1h,1,1,0,null
ndoki,2020,5863,hairdresser,0,1,0,null
ndoki,2020,5863,moto,1,0,0,null
ndoki,2020,5863,table chairs,0,0,0,null
ndoki,2020,5863,equipped pharmacy village,1,1,0,null
ndoki,2020,5863,canoe,1,0,0,null
ndoki,2020,5863,cookstove,0,0,0,null
ndoki,2020,5863,brick house metal roof,1,0,0,null
ndoki,2020,5863,field half ha,1,0,0,null
ndoki,2020,5863,tv,1,0,0,null
ndoki,2020,5863,pot,1,1,4,null
ndoki,2020,5863,protein once week,1,1,0,null
ndoki,2020,5863,gun,1,0,0,null
ndoki,2020,5863,jewelry,1,1,4,null
ndoki,2020,5863,new clothes,1,1,0,null
ndoki,2020,5863,money school,1,1,0,null
ndoki,2020,5863,machete,1,1,1,null
ndoki,2020,5863,women care provided women,0,1,0,null
ndoki,2020,5863,chicken,0,0,0,null
ndoki,2020,5863,phone,1,0,0,null
ndoki,2020,5863,generator,1,0,0,null
ndoki,2020,5863,access employment,1,1,0,null
ndoki,2020,5863,women decision village,1,1,0,null
ndoki,2020,5863,sewing machine,0,0,0,null
ndoki,2020,5863,work without discrimination,1,0,0,null
ndoki,2020,5863,hurricane lamp,1,1,1,null
ndoki,2020,5863,fishing net,1,0,0,null
ndoki,2020,5863,mosquito net,1,1,3,null
ndoki,2020,5863,freezer,1,0,0,null
ndoki,2020,5863,lance,1,0,0,null
ndoki,2020,5864,jewelry,0,0,0,null
ndoki,2020,5864,new clothes,1,1,0,null
ndoki,2020,5864,natural resources 1h,1,0,0,null
ndoki,2020,5864,hurricane lamp,1,1,1,null
ndoki,2020,5864,sport ground,1,1,0,null
ndoki,2020,5864,protein once week,0,1,0,null
ndoki,2020,5864,work without discrimination,1,1,0,null
ndoki,2020,5864,fishing net,1,1,3,null
ndoki,2020,5864,chicken,1,0,0,null
ndoki,2020,5864,meal 2 day,1,1,0,null
ndoki,2020,5864,jerrycan 25l,1,0,0,null
ndoki,2020,5864,hairdresser,0,1,0,null
ndoki,2020,5864,women care provided women,1,1,0,null
ndoki,2020,5864,equipped pharmacy village,1,1,0,null
ndoki,2020,5864,women decision village,1,1,0,null
ndoki,2020,5864,access employment,1,1,0,null
ndoki,2020,5864,canoe,1,1,1,null
ndoki,2020,5864,generator,1,0,0,null
ndoki,2020,5864,cookstove,1,0,0,null
ndoki,2020,5864,mosquito net,1,1,1,null
ndoki,2020,5864,lance,1,1,3,null
ndoki,2020,5864,drinking water 15min,1,1,0,null
ndoki,2020,5864,freezer,0,0,0,null
ndoki,2020,5864,sheep breeding,1,0,0,null
ndoki,2020,5864,pot,1,1,3,null
ndoki,2020,5864,sewing machine,0,0,0,null
ndoki,2020,5864,brick house metal roof,1,0,0,null
ndoki,2020,5864,phone,0,0,0,null
ndoki,2020,5864,money school,1,1,0,null
ndoki,2020,5864,machete,1,0,0,null
ndoki,2020,5864,moto,0,0,0,null
ndoki,2020,5864,table chairs,1,0,0,null
ndoki,2020,5864,bed and mattress,0,1,1,null
